EstacaoCodigo;NivelConsistencia;Data;Media;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31
36160000;2;01/12/1975;0.534;0.254;0.579;0.579;0.579;0.814;0.651;0.579;0.579;0.512;0.512;0.451;0.451;0.451;0.451;0.451;0.451;0.451;0.451;0.451;0.451;0.451;0.451;0.451;0.451;0.451;0.73;0.73;0.73;0.73;0.651;0.579
36160000;2;01/11/1975;0.429;0.579;0.579;0.579;0.579;0.512;0.451;0.451;0.451;0.451;0.451;0.395;0.512;0.451;0.451;0.451;0.451;0.451;0.395;0.395;0.395;0.343;0.343;0.343;0.343;0.343;0.343;0.343;0.343;0.343;0.343;
36160000;2;01/10/1975;0.586;0.814;0.814;0.814;0.814;0.814;0.73;0.73;0.73;0.651;0.651;0.579;0.579;0.579;0.579;0.579;0.579;0.512;0.512;0.512;0.512;0.512;0.512;0.451;0.451;0.451;0.451;0.451;0.451;0.451;0.451;0.451
36160000;2;01/09/1975;1.122;1.589;1.457;1.332;1.589;1.589;1.457;1.332;1.215;1.001;1.001;0.904;0.904;0.904;0.904;2.034;1.457;1.215;1.104;1.001;0.904;0.904;0.904;0.904;0.904;0.904;0.904;0.904;0.814;0.814;0.814;
36160000;2;01/08/1975;2.663;4.361;4.099;3.849;3.608;3.378;3.378;3.378;3.378;3.158;3.158;3.158;2.947;2.746;2.555;2.555;2.372;2.372;2.372;2.372;2.199;2.199;2.034;2.034;2.034;2.034;2.034;1.878;1.878;1.729;1.729;1.589
36160000;2;01/07/1975;9.269;16.7;16.272;16.7;16.7;16.7;16.272;15.021;12.714;11.149;10.18;9.717;8.834;8.414;7.232;6.865;8.834;8.414;7.613;6.865;6.865;6.865;6.51;6.167;5.518;5.518;5.212;5.212;4.917;4.633;4.361;4.361
36160000;2;01/06/1975;13.535;16.7;16.272;16.7;15.021;20.415;18.776;16.7;16.7;11.149;11.149;11.149;10.657;10.657;9.717;9.269;9.269;9.269;8.834;9.717;8.834;8.414;8.007;8.007;8.007;7.613;11.149;31.729;25.754;22.71;17.722;
36160000;2;01/05/1975;50.743;48.165;122.852;104.063;98.987;161.995;104.063;81.11;57.225;47.303;37.578;33.863;30.347;27.675;25.129;22.71;22.124;22.124;27.675;38.345;54.423;79.983;77.753;38.345;40.692;32.433;28.995;25.754;23.303;20.977;19.315;17.722
36160000;2;01/04/1975;53.09;75.555;49.913;47.303;59.133;66.065;33.863;37.578;30.347;26.386;23.303;49.913;113.258;72.319;40.692;113.258;120.07;50.799;42.297;51.693;39.902;41.491;43.111;41.491;44.764;46.448;46.448;39.902;49.913;49.035;46.448;
36160000;2;01/03/1975;138.26;19.315;12.177;40.692;43.934;52.595;144.758;321.979;303.911;404.741;409.912;452.486;308.378;185.37;137.252;113.258;83.388;79.983;102.782;82.245;64.044;59.133;49.035;46.448;44.764;57.225;66.065;106.649;88.042;143.241;155.612;106.649
36160000;2;01/02/1975;4.867;8.414;10.657;6.865;6.51;8.007;5.837;4.361;5.837;6.51;5.518;4.361;3.849;3.849;3.849;4.099;3.849;3.378;2.947;2.746;2.555;2.199;6.865;6.51;4.917;4.099;2.947;2.555;2.199;;;
36160000;2;01/01/1975;1.937;0.049;0.037;0.037;0.037;0.037;0.027;0.027;0.027;0.027;0.027;0.027;0.027;0.027;0.027;0.027;0.027;0.027;0.064;0.343;0.512;0.579;1.729;5.212;4.917;6.865;10.657;5.837;6.51;4.917;6.167;5.212
36160000;2;01/12/1974;0.065;0.037;0.037;0.037;0.125;0.125;0.102;0.102;0.081;0.064;0.064;0.064;0.049;0.049;0.064;0.081;0.102;0.081;0.049;0.049;0.049;0.049;0.049;0.037;0.037;0.037;0.037;0.081;0.081;0.081;0.064;0.049
36160000;2;01/11/1974;0.06;0.064;0.064;0.064;0.064;0.064;0.049;0.049;0.049;0.049;0.049;0.049;0.064;0.102;0.125;0.102;0.081;0.081;0.081;0.064;0.064;0.049;0.049;0.049;0.049;0.049;0.037;0.037;0.037;0.037;0.037;
36160000;2;01/10/1974;0.172;0.254;0.254;0.254;0.254;0.254;0.254;0.254;0.254;0.254;0.216;0.182;0.182;0.182;0.182;0.182;0.152;0.152;0.152;0.152;0.152;0.152;0.152;0.125;0.125;0.102;0.102;0.102;0.081;0.081;0.064;0.064
36160000;2;01/09/1974;0.561;0.904;0.814;0.814;0.814;0.814;0.73;0.73;0.73;0.73;0.73;0.651;0.651;0.651;0.651;0.651;0.579;0.579;0.579;0.512;0.395;0.343;0.343;0.343;0.343;0.343;0.395;0.254;0.254;0.254;0.254;
36160000;2;01/08/1974;1.503;2.555;2.555;2.372;2.199;2.199;2.034;2.034;1.878;1.878;1.729;1.729;1.589;1.589;1.457;1.457;1.332;1.332;1.215;1.215;1.215;1.104;1.104;1.001;1.001;1.104;1.001;0.904;1.001;1.001;0.904;0.904
36160000;2;01/07/1974;4.606;6.865;6.865;6.865;6.51;6.51;6.167;5.837;5.837;5.518;5.212;5.212;4.917;4.917;4.633;4.633;4.361;4.361;4.099;4.099;3.849;3.849;3.608;3.608;3.378;3.378;3.158;3.158;2.947;2.947;2.746;2.746
36160000;2;01/06/1974;41.055;104.063;160.387;141.731;109.268;88.042;68.117;60.099;49.913;45.602;39.902;34.59;31.034;28.995;27.027;25.754;23.303;19.861;19.315;17.722;16.272;15.638;13.835;13.267;13.267;12.177;11.655;11.149;10.657;10.18;8.834;
36160000;2;01/05/1974;194.944;471.79;491.507;641.134;565.306;460.708;312.879;168.509;181.932;183.647;144.758;140.23;122.852;201.25;233.072;173.481;350.084;195.882;150.911;118.691;100.244;81.11;68.117;65.05;60.099;59.133;59.133;49.913;47.303;46.448;49.913;48.165
36160000;2;01/04/1974;1117.964;466.232;290.711;321.979;502.96;941.19;1376.394;1203.853;909.705;556.171;415.116;338.227;340.582;447.046;2398.822;2853.027;1484.602;965.165;965.165;1347.61;2744.005;2602.589;2387.792;1716.85;1420.154;1366.765;997.612;728.804;580.701;474.581;394.502;
36160000;2;01/03/1974;511.648;273.578;203.056;166.868;143.241;104.063;83.388;109.268;170.158;284.224;367.034;466.232;371.953;362.15;269.377;204.87;163.611;157.195;160.387;269.377;168.509;149.361;208.522;324.275;796.513;1454.675;1762.388;2152.815;1464.616;1059.932;1106.863;882.604
36160000;2;01/02/1974;148.783;43.111;68.117;67.087;98.987;75.555;82.245;64.044;74.468;84.54;143.241;79.983;41.491;48.165;57.225;86.867;59.133;38.345;72.319;150.911;235.018;244.875;389.432;352.48;252.91;204.87;187.102;532.183;331.214;;;
36160000;2;01/01/1974;14.953;0.049;0.064;0.081;0.102;0.152;0.182;0.216;0.254;0.296;0.343;0.395;0.451;0.579;0.651;0.73;0.814;0.904;0.296;0.254;1.001;8.414;2.947;63.046;12.177;15.021;36.819;29.667;66.065;56.283;94.042;71.257
36160000;2;01/12/1973;0.028;0.027;0.027;0.027;0.027;0.027;0.027;0.027;0.027;0.027;0.027;0.027;0.027;0.027;0.027;0.027;0.027;0.027;0.027;0.027;0.027;0.027;0.027;0.027;0.027;0.027;0.027;0.027;0.037;0.037;0.037;0.037
36160000;2;01/11/1973;0.025;0.027;0.027;0.027;0.027;0.027;0.027;0.027;0.019;0.019;0.019;0.019;0.019;0.019;0.019;0.027;0.027;0.027;0.027;0.027;0.027;0.027;0.027;0.027;0.027;0.027;0.027;0.027;0.027;0.027;0.027;
36160000;2;01/10/1973;0.097;0.182;0.182;0.182;0.182;0.182;0.152;0.152;0.125;0.102;0.081;0.081;0.081;0.081;0.064;0.064;0.081;0.102;0.125;0.125;0.125;0.102;0.102;0.081;0.064;0.049;0.027;0.027;0.027;0.027;0.027;0.027
36160000;2;01/09/1973;0.396;0.73;0.73;0.73;0.73;0.651;0.651;0.579;0.512;0.512;0.451;0.451;0.395;0.395;0.343;0.296;0.254;0.254;0.296;0.395;0.296;0.296;0.254;0.254;0.254;0.216;0.216;0.182;0.182;0.182;0.182;
36160000;2;01/08/1973;2.254;4.917;4.361;3.849;3.849;3.849;3.378;3.158;2.947;2.746;2.555;2.555;2.555;2.372;2.372;2.034;2.034;2.034;1.878;1.878;1.589;1.589;1.457;1.332;1.332;1.215;1.215;1.104;1.104;1.001;0.904;0.73
36160000;2;01/07/1973;5.473;5.837;5.837;5.837;5.518;5.212;5.212;4.917;4.917;4.633;4.361;4.361;4.099;3.849;3.849;4.099;3.849;3.849;3.608;3.608;3.378;2.947;2.947;2.947;2.746;2.746;23.303;12.714;8.834;7.613;6.51;5.518
36160000;2;01/06/1973;8.391;13.835;12.714;11.655;10.657;9.717;9.717;9.269;8.834;8.414;8.414;8.007;7.232;7.232;7.232;6.865;6.865;6.865;7.232;10.657;10.18;10.18;8.414;7.613;7.232;6.51;6.167;5.837;6.167;6.167;5.837;
36160000;2;01/05/1973;51.813;195.882;183.647;170.158;157.195;109.268;72.319;52.595;49.035;48.165;46.448;51.693;43.111;43.111;36.068;31.729;28.331;26.386;24.513;22.71;20.415;18.776;18.245;16.7;16.272;16.272;16.272;15.021;14.42;26.386;18.776;16.272
36160000;2;01/04/1973;188.352;45.602;35.325;23.303;18.776;6.865;10.18;24.513;54.423;39.902;68.117;114.604;231.134;175.154;269.377;235.018;342.944;422.985;379.394;369.49;233.072;147.818;92.826;76.65;63.046;50.799;47.303;81.11;497.217;894.167;599.454;
36160000;2;01/03/1973;6.629;1.589;1.332;1.589;2.199;1.215;0.904;1.104;1.001;0.904;0.73;0.73;1.332;25.754;15.638;12.714;6.51;3.849;2.947;2.746;2.555;2.199;2.746;6.51;6.865;5.837;26.386;23.904;10.657;6.865;6.865;19.315
36160000;2;01/02/1973;1.485;2.555;2.746;1.878;2.199;1.332;1.215;1.104;1.104;1.001;0.814;0.814;0.73;0.651;0.904;0.73;0.651;0.814;1.001;1.589;1.589;1.215;0.904;0.73;0.73;1.001;4.099;4.917;2.555;;;
36160000;2;01/01/1973;;;;;;;;;;;1.589;111.92;23.904;13.267;8.414;5.212;2.947;2.199;2.199;1.878;1.457;1.332;1.104;1.001;1.215;1.104;1.001;0.904;0.73;0.904;1.215;2.746
